image_path,caption
data/raw/instagram_data/img/insta3873.jpg,Hello
data/raw/instagram_data/img/insta5454.jpg,my lady siblings
data/raw/instagram_data/img/insta13173.jpg,and FRIENDS :)
data/raw/instagram_data/img/insta6200.jpg,reunited with fern & summer
data/raw/instagram_data/img/insta19045.jpg,Blu came to school 💙
data/raw/instagram_data/img/insta14010.jpg,I have a pen
data/raw/instagram_data/img/insta5636.jpg,best airport greeting ever & precious
data/raw/instagram_data/img/insta11172.jpg,North West- Styled by Quote from Photographed by Michael Avedon
data/raw/instagram_data/img/insta13336.jpg,Hope you find time to read this it’s from my heart
data/raw/instagram_data/img/insta1087.jpg,Ok so my phone IS about to die and clearly I'm using way too many emoticons... I am obsessed. Y'all are amazing and fun and cute and love able 💜😜👍✌✋😍😘😚😗😙😈😻👸🙈🙏💃💃 (see told you) xx
data/raw/instagram_data/img/insta11648.jpg,So happy my ride or die and I are reunited!!! Love you Carlita
data/raw/instagram_data/img/insta17693.jpg,NEW May issue cover story by my loves ❤️
data/raw/instagram_data/img/insta437.jpg,ok no more 🙈
data/raw/instagram_data/img/insta19728.jpg,sistersssss
data/raw/instagram_data/img/insta1649.jpg,Welcome to my office 🙏🏼
data/raw/instagram_data/img/insta6557.jpg,I 💜 her
data/raw/instagram_data/img/insta957.jpg,🙌🙏 bringing everyone together.
data/raw/instagram_data/img/insta2088.jpg,Pre-flight scout-out in case the plane crashes and we have to build an army
data/raw/instagram_data/img/insta17716.jpg,tonight 🖤
data/raw/instagram_data/img/insta6599.jpg,💏
data/raw/instagram_data/img/insta7963.jpg,❤
data/raw/instagram_data/img/insta19808.jpg,ehhh
data/raw/instagram_data/img/insta3195.jpg,brand new cases drop TOMORROW on KylieJennerShop.com at 10am pst!
data/raw/instagram_data/img/insta135.jpg,"I don't want this to just be an Instagram post anymore. PLEASE. ENOUGH. These people, families and CHILDREN have suffered enough. Today we march for our lives. I'm going to continue to trust god with the future and also play my part in bringing change."
data/raw/instagram_data/img/insta10247.jpg,Theo Wenner gave me no direction & just wanted to capture me being me!
data/raw/instagram_data/img/insta19931.jpg,mysterious 😉
data/raw/instagram_data/img/insta149.jpg,thank you for being apart of this phase can’t wait for the next
data/raw/instagram_data/img/insta900.jpg,Beyond proud that my line has been going strong since I was 17. I've only wanted to make quality. I'm so happy you've enjoyed every second of my hard but fun work. baby
data/raw/instagram_data/img/insta1918.jpg,BOOM HEADSHOT!
data/raw/instagram_data/img/insta2238.jpg,i have so many belly photos but this one has always been one of my favorites. baking my little baby storm was such a special time in my life.. i actually became so much stronger and independent throughout the entire experience. women really are amazing.. tag a strong woman in your life 💓
data/raw/instagram_data/img/insta7209.jpg,Morninggggg👧👩
data/raw/instagram_data/img/insta2332.jpg,sunday well spent 🖤
data/raw/instagram_data/img/insta7094.jpg,Happy birthday to my long lost sister I really can't believe you're 16! Ahh love you ❤
data/raw/instagram_data/img/insta16206.jpg,It's out. new http://smarturl.it/Jbchangeme
data/raw/instagram_data/img/insta8196.jpg,I love launching products near the holidays because it’s always so hard to figure out what to get special people in your life so we’re making it really easy on you guys this holiday season! Make sure to pick up before it’s sold out kkwfragrance.com
data/raw/instagram_data/img/insta40.jpg,"Georgia, Toronto, Texas met in NY for a quick night 😋"
data/raw/instagram_data/img/insta12725.jpg,Wow just put on blast!!!!
data/raw/instagram_data/img/insta11361.jpg,Tomorrow it starts!
data/raw/instagram_data/img/insta16529.jpg,I had fun chillin in Canada with the family
data/raw/instagram_data/img/insta12434.jpg,Ohhhh
data/raw/instagram_data/img/insta18810.jpg,just me and my coconut 💛
data/raw/instagram_data/img/insta3819.jpg,😍
data/raw/instagram_data/img/insta18920.jpg,ride around on our glam's back like Prince in the club
data/raw/instagram_data/img/insta6524.jpg,Make sure to get Keek in the App Store and follow me!!!
data/raw/instagram_data/img/insta10073.jpg,GIVENCHY BTS x KIMKARDASHIANWEST.COM
data/raw/instagram_data/img/insta10473.jpg,Here's a really old selfie of and I in 2009
data/raw/instagram_data/img/insta5276.jpg,The oldest & wisest of us all
data/raw/instagram_data/img/insta6302.jpg,it's all about the skate shoes
data/raw/instagram_data/img/insta8325.jpg,I’m so excited to announce that will be coming to this fall!!! Stay tuned for more details.
data/raw/instagram_data/img/insta16491.jpg,Dream big
data/raw/instagram_data/img/insta16520.jpg,You get that camera out of my face
data/raw/instagram_data/img/insta17492.jpg,My first award show in a few years and it was so much fun thanks to you 💗 I love you guys. PS thanks for this ✨delicate✨ dress. 📷:
data/raw/instagram_data/img/insta5368.jpg,👯
data/raw/instagram_data/img/insta11713.jpg,Beach day....
data/raw/instagram_data/img/insta344.jpg,first show/tomorrow
data/raw/instagram_data/img/insta2056.jpg,When I get a compliment
data/raw/instagram_data/img/insta1732.jpg,Hobo Paul (📷 by
data/raw/instagram_data/img/insta3421.jpg,I love being able to take care of myself and others at the same time. Drinking water for a cause with my new water bottle.
data/raw/instagram_data/img/insta4485.jpg,1 billion likes in 2015 😳
data/raw/instagram_data/img/insta18628.jpg,Dolce & Gabbana finale. front and center💃
data/raw/instagram_data/img/insta12324.jpg,Fun day with my scarecrooooows lol
data/raw/instagram_data/img/insta17781.jpg,🖤
data/raw/instagram_data/img/insta96.jpg,"Alright. Speaking from my heart for over an hour to someone who puts those thoughts into paid words can be hard for me. The older I get the more I want my voice to be mine. This is all apart of my work within an industry that’s been around longer than all of us have been. The purpose of my interview was three fold. My work with A21, my new collection with Coach, and some new music. As I’m aware there will always be interests in one’s personal life because that’s the pace of our ‘social’ generation. I’m grateful for my position and I will always find ways to make my job more about others and giving back— all while having the best time with my music, fashion, film and my love for learning about the world that I’m eager to tap into more and more. Church is a name for something far more personal. There’s always agenda seeking information on such a subject and I understand why. Rarely do I mention church (and I didn’t) but I’ll always feel comfortable talking about my values and beliefs. I respect that from everyone and anyone. I understand that reporters are working to grab the attention of a reader, however I will always work to ensure that what is public represents my truth. I’m a bit bummed but rarely surprised. Y’all know me and my heart. I can’t help it. So I’ll post some of MY photos from the collection and work with A21. My heart. And maybe edit my actual lyrics as you will all hear it soon 😊 I love you guys to the moon and back. For more information on the work I do with A21 please, please visit link in my bio. So much more on that soon!"
data/raw/instagram_data/img/insta17588.jpg,A glimpse into the making of There’s a video of me writing “Gorgeous” on ‘s YouTube page. Link in bio.
data/raw/instagram_data/img/insta7883.jpg,My babies
data/raw/instagram_data/img/insta1653.jpg,my brother and I are more fabulous than you and your brother (tag your brother 😎)
data/raw/instagram_data/img/insta15562.jpg,My break is for a reason. U will soon see :) thank u for your patience **
data/raw/instagram_data/img/insta16930.jpg,You can't touch me
data/raw/instagram_data/img/insta17407.jpg,"The Favourite is absolutely phenomenal, and it opens in NY and LA tomorrow— Swipe to see cities and dates!"
data/raw/instagram_data/img/insta10818.jpg,Love this side by side of me when I'm 7 and me now
data/raw/instagram_data/img/insta7864.jpg,💋
data/raw/instagram_data/img/insta1003.jpg,trying on some spring looks :) dream out loud
data/raw/instagram_data/img/insta6031.jpg,is the sexiest photobomber
data/raw/instagram_data/img/insta167.jpg,🐺🐺
data/raw/instagram_data/img/insta11247.jpg,So sexy! My husband on the cover of GQ shot by Patrick Demarchelier!!!
data/raw/instagram_data/img/insta8625.jpg,Celebrating Saint with a Tarzan themed party 🍃
data/raw/instagram_data/img/insta10171.jpg,"First they said I'm too skinny so I have to be faking it...Now they say I'm too big so I have to be faking it...SMH! Some days I'm photographed before I eat & look smaller, some days I've just eaten & I look bigger. It's all a part of the process. I think you all know me well enough to know I would document the process if I got a surrogate. Everyone's body is different, every pregnancy is very different! I've learned to love my body at every stage! I'm going to get even bigger & that's beautiful too! I'm blessed to even be pregnant & even luckier to not have preeclampsia as far as I know, so I don't have the swelling issue this time! They also say your body carries a boy different than a girl! Whatever the case may be I'm grateful to God for this miracle & no matter what rumors or comments you throw my way this time they truly don't affect me! 😜"
data/raw/instagram_data/img/insta4781.jpg,Mamis
data/raw/instagram_data/img/insta18902.jpg,couldn't live without my baddie little sis 😙
data/raw/instagram_data/img/insta15368.jpg,"This reminds me how amazing life is supposed to be.. If you are discouraged listen to this song it will bring you supernatural peace, at least it did for me!"
data/raw/instagram_data/img/insta18472.jpg,🌹
data/raw/instagram_data/img/insta2271.jpg,KYLIE X BALMAIN 💗💗✨ launching this Friday 8am pst after the Balmain Paris Show! Stay tuned on my stories today for more! ✨
data/raw/instagram_data/img/insta6499.jpg,Did an amazing job.
data/raw/instagram_data/img/insta5513.jpg,..🗽✌️
data/raw/instagram_data/img/insta811.jpg,I've only been for 20 min. Sums it up.
data/raw/instagram_data/img/insta652.jpg,"What else would I do in Atlanta but learn how to make the best pizza, ever."
data/raw/instagram_data/img/insta10659.jpg,Happy Birthday to my BFF Love you!!!!
data/raw/instagram_data/img/insta8239.jpg,BTS Keeping Up With The Kardashians Interviews (PS love the cream eyeliner matte’a 90’s collection!)
data/raw/instagram_data/img/insta12965.jpg,This is legit the whole vibe. ur a whole snack. Justin don't say that it's weird.
data/raw/instagram_data/img/insta18310.jpg,last night 💀
data/raw/instagram_data/img/insta14412.jpg,Da bears
data/raw/instagram_data/img/insta18650.jpg,hi
data/raw/instagram_data/img/insta9024.jpg,MARCH 23 CONCEALER KITS launching on KKWBEAUTY.COM thanks to my mom & grandma for being the best models and going blonde for this shoot! I’m so proud that my concealers have anti aging properties and we used models ranging from their 20’s to 80’s! Go to to see all of our swatches and product shots!
data/raw/instagram_data/img/insta8076.jpg,"I’m so excited to introduce to you new, never been launched before products: 5-pan eye shadow palettes, lip crayons and blush palette trios! The Celestial Skies 5-pan eyeshadow palettes are all you will need to create a gorgeous eye look. They are the perfect size to travel with and the colors from each of the 3 new palettes are so versatile. I’ve also created a new Lip Crayon in a formula that provides rich and creamy coverage with a lacquer finish that will be available in 5 colors. To complete your look, we will also be launching a beautiful blush trio in both shimmer and matte finishes. Each of these products will become your everyday glam essentials and I cannot wait for you to experience them! Launching 01.24 at 12PM PST KKWBEAUTY.COM"
data/raw/instagram_data/img/insta2339.jpg,obsessed with my coconut body scrub 🥥💗💦 new dropping on monday..
data/raw/instagram_data/img/insta19761.jpg,LOL to when I was in Hawaii and couldn't be there to see all my fwiends graduate :(
data/raw/instagram_data/img/insta379.jpg,Thank you for the purty pic AND for always taking care of me! Love you so -I legit ripped my dress right after this shot. I blame in n out.
data/raw/instagram_data/img/insta3894.jpg,Girls girls girls
data/raw/instagram_data/img/insta15289.jpg,Boys night
data/raw/instagram_data/img/insta11535.jpg,🌗
data/raw/instagram_data/img/insta18735.jpg,early Father's Day day ⛳️
data/raw/instagram_data/img/insta13227.jpg,That time caught me in this lit fit
data/raw/instagram_data/img/insta16231.jpg,Watch short film here. U hear that piano? https://t.co/gnnJXTAXP8
data/raw/instagram_data/img/insta6658.jpg,Lord Disick is back!
data/raw/instagram_data/img/insta7349.jpg,;)
data/raw/instagram_data/img/insta6337.jpg,ill miss you Greece..❁♡
data/raw/instagram_data/img/insta18206.jpg,so over it
data/raw/instagram_data/img/insta263.jpg,"What 13 reasons why has represented was an authentic story of what every kid deals with in every day life. The pressure, the unrealistic expectations of what they believe they should be. Whether you have read this book or not, it's a story of what every kid does and will continue to go through - unless we keep talking about it. People are hurting and deserve to be heard. Tired of others portraying a false idea of what every day life is. I hope can enlighten people to what words mean when you say them."
data/raw/instagram_data/img/insta4703.jpg,TIME
data/raw/instagram_data/img/insta442.jpg,tonight
data/raw/instagram_data/img/insta9867.jpg,"She said, ""He's my best friend."""
data/raw/instagram_data/img/insta18252.jpg,batman bunny
data/raw/instagram_data/img/insta2358.jpg,New Kylie inspired merch available now 💗 talentless.co
data/raw/instagram_data/img/insta15826.jpg,(via
data/raw/instagram_data/img/insta17275.jpg,This is the one face I made that day
data/raw/instagram_data/img/insta4069.jpg,🌧
data/raw/instagram_data/img/insta3067.jpg,hello 🖤
data/raw/instagram_data/img/insta8032.jpg,Rain day fire<3
data/raw/instagram_data/img/insta19584.jpg,how do I have the bestest friends ever?! 😁 brought me some soup
data/raw/instagram_data/img/insta15495.jpg,Hard work. Dedication
data/raw/instagram_data/img/insta3552.jpg,My 4 new fall lip kits launch next week October 12th 3pm pst 🍁
data/raw/instagram_data/img/insta1219.jpg,Jersey princess's
data/raw/instagram_data/img/insta10352.jpg,"""No daddy's it's me necklace"""
data/raw/instagram_data/img/insta10802.jpg,Me for Vogue
data/raw/instagram_data/img/insta4988.jpg,👭
data/raw/instagram_data/img/insta2061.jpg,In the lab IM A SCIENTIST MA
data/raw/instagram_data/img/insta18622.jpg,Jazz is Paris and Paris is Jazz
data/raw/instagram_data/img/insta19290.jpg,my sista is home from college for gooodddd! so excited I get my fwiend back... eee!
data/raw/instagram_data/img/insta18546.jpg,Yeezus walks
data/raw/instagram_data/img/insta2713.jpg,KYLIE X JORDYN LAUNCHES IN 15 MINUTES!!!!! kyliecosmetics.com
data/raw/instagram_data/img/insta20061.jpg,morningg ☀
data/raw/instagram_data/img/insta15424.jpg,"Vindicate me, my god, and plead my cause against an unfaithful nation. Rescue me from those who are deceitful and wicked. - Psalms 43 I'm not religious nor do i think I have ANYTHING figured out that's why I call out on God to help me through what I can't do on my own. Developing my relationship with God has been the coolest thing I've experienced, to know that I'm not alone and I don't have to live in fear. Never feel like I'm pushing anything on u but sharing the good news I've felt in my own life."
data/raw/instagram_data/img/insta2544.jpg,i dreamed about this party and then drew it up on paper room by room and really made my vision come to life!!! thank you Mindy and team! this party was magical ✨🎡♥️
data/raw/instagram_data/img/insta14747.jpg,Europe. Pre-sale for the is now available on fahlo.me/justinbieber. Thanks
data/raw/instagram_data/img/insta9422.jpg,"That time North gets a time out & is a little too quiet... I go in her room to check on her & she's in the bathroom, made her own spa & tells me she's chilling out 😂"
data/raw/instagram_data/img/insta15318.jpg,💯
data/raw/instagram_data/img/insta6858.jpg,My besties. you are horrible at taking pics
data/raw/instagram_data/img/insta11126.jpg,Tune into Keeping Up With the Kardashians tonight on
data/raw/instagram_data/img/insta18322.jpg,currently.
data/raw/instagram_data/img/insta5690.jpg,Summer time skin essentials. Love this new 1-min mask and cleanser with
data/raw/instagram_data/img/insta6857.jpg,Outfit Today 👚👓⌚
data/raw/instagram_data/img/insta18384.jpg,strawberry swing
data/raw/instagram_data/img/insta16657.jpg,My security looks like Steve Wilkos
data/raw/instagram_data/img/insta11961.jpg,Look what sent & I just because!!! Love you Lammy
data/raw/instagram_data/img/insta19703.jpg,best thing
data/raw/instagram_data/img/insta4345.jpg,Just opened up the first package! 😋 the release is closer than you think
data/raw/instagram_data/img/insta18233.jpg,ok I lied ... last one! byeeeee ☺️
data/raw/instagram_data/img/insta7289.jpg,DANCE DANCE 👯
data/raw/instagram_data/img/insta20007.jpg,"whats that?👂... I know, I know...I'm a great big sister ;)"
data/raw/instagram_data/img/insta4124.jpg,Love this. Navy blue 💙
data/raw/instagram_data/img/insta9481.jpg,7 years old and obsessed with bows 🎀
data/raw/instagram_data/img/insta9068.jpg,US
data/raw/instagram_data/img/insta7129.jpg,We planned it.
data/raw/instagram_data/img/insta9382.jpg,"God I am so lucky you were my dad. I remember right before you passed away I thanked you for everything u taught me & I told u I would raise my kids with everything I learned from you, whenever that time would come. Well I kept my promise dad! Thank you for being the best!"
data/raw/instagram_data/img/insta20435.jpg,Finals... hard at work
data/raw/instagram_data/img/insta12178.jpg,Frozen hot chocolate time!!!
data/raw/instagram_data/img/insta8630.jpg,Flashback Friday- Fab 4!
data/raw/instagram_data/img/insta19793.jpg,"""What of the dollar you murdered for, is that the one fighting for your soul. Or your brothers the one that you're running from. But if you got money, fuck it, cuz I want some."
data/raw/instagram_data/img/insta20189.jpg,and are so cute
data/raw/instagram_data/img/insta9198.jpg,KKWFRAGRANCE.COM Launches November 15th
data/raw/instagram_data/img/insta12403.jpg,Guess who is trying to steal pieces from our new collection...
data/raw/instagram_data/img/insta391.jpg,when they play your song at the club
data/raw/instagram_data/img/insta19610.jpg,three amigos! missed the musketeers!
data/raw/instagram_data/img/insta19994.jpg,hi!
data/raw/instagram_data/img/insta8753.jpg,"My new 🌸 Classic Blossom Collection 🌸 is almost here and is inspired by my love for the pretty pink-colored Cherry Blossom trees (Chi’s baby shower was cherry blossom themed!) 🌸 The collection includes a 10-pan eyeshadow palette, 3 blushes, 8 lipsticks and 3 lip liners in shades of pretty pinks and berries 💕 So excited for you guys to get this beautiful collection !"
data/raw/instagram_data/img/insta16513.jpg,Versace
data/raw/instagram_data/img/insta10027.jpg,❤️
data/raw/instagram_data/img/insta3103.jpg,Shoutout to these ladies for the beautiful swatches of some of my makeup 😍 always so pretty.. KylieCosmetics.com
data/raw/instagram_data/img/insta9218.jpg,Happy Birthday My sweet sister I love you so much!!!
data/raw/instagram_data/img/insta2309.jpg,"Wow the 3 most BEAUTIFUL scents are finally dropping!!! Kylie Jenner x KKW Fragrance collab launches Friday, August 23 at 12pm pst on KKWFRAGRANCE.COM 💗"
data/raw/instagram_data/img/insta6011.jpg,family
data/raw/instagram_data/img/insta3935.jpg,Monday 😴
data/raw/instagram_data/img/insta613.jpg,Remembering how precious every day is 💙🙏
data/raw/instagram_data/img/insta19212.jpg,🌹
data/raw/instagram_data/img/insta18104.jpg,mood
data/raw/instagram_data/img/insta12960.jpg,Young jb .
data/raw/instagram_data/img/insta1933.jpg,Lunch at Snapchat HQ! (w/ my boy SNAPCHAT ME: LoganPaul
data/raw/instagram_data/img/insta2559.jpg,the VALENTINE COLLECTION launches February 1st at 3pm pst only on KylieCosmetics.com 💋
data/raw/instagram_data/img/insta12476.jpg,Loving my new nude nails 💅
data/raw/instagram_data/img/insta6739.jpg,🎉🎁
data/raw/instagram_data/img/insta7016.jpg,•••
data/raw/instagram_data/img/insta20479.jpg,"My beautiful little baby girl, Vuitton"
data/raw/instagram_data/img/insta7624.jpg,😍😘
data/raw/instagram_data/img/insta5853.jpg,good morning
data/raw/instagram_data/img/insta2911.jpg,MIA
data/raw/instagram_data/img/insta5746.jpg,sending my baby off earlier
data/raw/instagram_data/img/insta9619.jpg,Here's a pic from my new edition of SELFISH out in October. How sweet is my Saint at 2 months old & my little North 😍
data/raw/instagram_data/img/insta11199.jpg,Ughhhh is trying to make me eat carbs!
data/raw/instagram_data/img/insta13728.jpg,Crazy kid rock Chris rock and .....THE ROCK
data/raw/instagram_data/img/insta6562.jpg,Cozy Clothes :)
data/raw/instagram_data/img/insta9827.jpg,YZY SZN 3
data/raw/instagram_data/img/insta4347.jpg,50 million 👀
data/raw/instagram_data/img/insta8179.jpg,INFOMERCIALS are here!!!! Thank you for making my 90’s infomercial dreams come true!!! SKIMS.COM RESTOCKING WEDNESDAY of ALL shapewear and new styles too!!!!
data/raw/instagram_data/img/insta18686.jpg,where am I?
data/raw/instagram_data/img/insta1324.jpg,❤
data/raw/instagram_data/img/insta12620.jpg,Oh hiiiii Paris!!!
data/raw/instagram_data/img/insta3800.jpg,I can't believe this was almost a year ago 😈
data/raw/instagram_data/img/insta659.jpg,Missing my fam 💜
data/raw/instagram_data/img/insta19829.jpg,baby me ☺👶😋
data/raw/instagram_data/img/insta4166.jpg,having sisters >
data/raw/instagram_data/img/insta5404.jpg,beanie by xx
data/raw/instagram_data/img/insta8580.jpg,💎 VERSACE FITTINGS 💎
data/raw/instagram_data/img/insta12731.jpg,Gluten free is the way to be....OH Hiiiiiiiiiiii
data/raw/instagram_data/img/insta8498.jpg,Sunday Service Vibe 📷
data/raw/instagram_data/img/insta16672.jpg,What's beaut
data/raw/instagram_data/img/insta11679.jpg,Foreva eva
data/raw/instagram_data/img/insta12744.jpg,Mason said Aarrrggghhh Matey!!! LOL
data/raw/instagram_data/img/insta1682.jpg,"This man has created a 7 foot tall oil painting of my NUMBER 1 HOMIE, Absolutely amazing piece of art, thanks so much loves it"
data/raw/instagram_data/img/insta95.jpg,"Alright. Speaking from my heart for over an hour to someone who puts those thoughts into paid words can be hard for me. The older I get the more I want my voice to be mine. This is all apart of my work within an industry that’s been around longer than all of us have been. The purpose of my interview was three fold. My work with A21, my new collection with Coach, and some new music. As I’m aware there will always be interests in one’s personal life because that’s the pace of our ‘social’ generation. I’m grateful for my position and I will always find ways to make my job more about others and giving back— all while having the best time with my music, fashion, film and my love for learning about the world that I’m eager to tap into more and more. Church is a name for something far more personal. There’s always agenda seeking information on such a subject and I understand why. Rarely do I mention church (and I didn’t) but I’ll always feel comfortable talking about my values and beliefs. I respect that from everyone and anyone. I understand that reporters are working to grab the attention of a reader, however I will always work to ensure that what is public represents my truth. I’m a bit bummed but rarely surprised. Y’all know me and my heart. I can’t help it. So I’ll post some of MY photos from the collection and work with A21. My heart. And maybe edit my actual lyrics as you will all hear it soon 😊 I love you guys to the moon and back. For more information on the work I do with A21 please, please visit link in my bio. So much more on that soon!"
data/raw/instagram_data/img/insta15739.jpg,from with and and
data/raw/instagram_data/img/insta3551.jpg,Happy Birthday ❤️
data/raw/instagram_data/img/insta552.jpg,😍❤️
data/raw/instagram_data/img/insta4626.jpg,😍
data/raw/instagram_data/img/insta669.jpg,"Hi. This is the Fundamentals of Caregiving. Watch us in a theater soon. Well let us shoot, edit, hopefully not re-shoot, then release it."
data/raw/instagram_data/img/insta15847.jpg,is one of the only people on my iPod
data/raw/instagram_data/img/insta17185.jpg,:)
data/raw/instagram_data/img/insta17876.jpg,💙
data/raw/instagram_data/img/insta8515.jpg,Happy Birthday to my one and only brother Robbie! I was looking through old pictures and all of the amazing memories came up. My best memories though are you as a dad and seeing what an amazing person you have become. I love you beyond 🍀🍀🍀
data/raw/instagram_data/img/insta10859.jpg,CloseUp
data/raw/instagram_data/img/insta8359.jpg,"I’m so excited to announce my new 90’s inspired collection of all matte formulas- The Matte Smoke & Matte Cocoa Collections!!! I get a lot of my makeup inspiration from the 90’s and love how nostalgic this entire collection is. The collection features 2 10-Pan Eyeshadow Palettes, 6 Lipsticks in a brand new matte formula, 6 Lip Liners, and 5 Eyeliners. Matte Smoke & Matte Cocoa are two entirely different color ranges, so there are so many looks you can create with this collection. I can’t wait for you guys to try it!!! Launching to kkwbeauty.com on Friday, 08.16 at 12pm pst"
data/raw/instagram_data/img/insta16427.jpg,"Chillin with the boys at home... Kevin Durant, Tyson Chandler and Carl Lentz."
data/raw/instagram_data/img/insta665.jpg,When you ask your friends to play with your hair...
data/raw/instagram_data/img/insta1910.jpg,"Hey hair, watcha doin today?"
data/raw/instagram_data/img/insta16028.jpg,Margiela
data/raw/instagram_data/img/insta8721.jpg,Queen KLS 💋❤️ (Chi giving us the finger 😂)
data/raw/instagram_data/img/insta4943.jpg,😫😫😫 and it's not even my birthday yet
data/raw/instagram_data/img/insta11423.jpg,Balmain Babes
data/raw/instagram_data/img/insta11552.jpg,"Kourtney,Kim & Khloe Take New York"
data/raw/instagram_data/img/insta320.jpg,My cover for with ❤️ exciting things coming with this brilliant man. Shot by the amazing
data/raw/instagram_data/img/insta1730.jpg,The inner tube was too low
data/raw/instagram_data/img/insta14273.jpg,My brothers
data/raw/instagram_data/img/insta18936.jpg,🐠
data/raw/instagram_data/img/insta18410.jpg,thank you for last night
data/raw/instagram_data/img/insta13414.jpg,Pre save now.
data/raw/instagram_data/img/insta920.jpg,You're always listened to.
data/raw/instagram_data/img/insta8002.jpg,I love my nephew ❤
data/raw/instagram_data/img/insta9417.jpg,Happy Mothers Day to my sister who makes it always look so easy! I love you
data/raw/instagram_data/img/insta18861.jpg,and don't you forget it!
data/raw/instagram_data/img/insta5697.jpg,IT'S OUT!!!!! Go & grab your copy to learn the story of Lex & Livia. Selling everywhere now :)
data/raw/instagram_data/img/insta15427.jpg,"Just got off FaceTime with the beautiful .. I miss your breakfast, well I guess I miss u too"
data/raw/instagram_data/img/insta20148.jpg,that's that ishh I don't like 👌
data/raw/instagram_data/img/insta4816.jpg,😀 H A P P Y
data/raw/instagram_data/img/insta1819.jpg,Chopsticks r hard
data/raw/instagram_data/img/insta3774.jpg,Kristen • Maliboo • Ginger
data/raw/instagram_data/img/insta5387.jpg,straight outta bed 👀
data/raw/instagram_data/img/insta18027.jpg,dibs?
data/raw/instagram_data/img/insta3823.jpg,I'm so proud of my collection so far 😍 thank you for these swatches! Check out her page to see which shade is which!
data/raw/instagram_data/img/insta1953.jpg,Hey mom with this sweater I'm gonna do great in school put me in coach I'm ready
data/raw/instagram_data/img/insta3706.jpg,About to wash my face with new facial cleanser exfoliator. It's one of the best cleansers that I've tried! There are no harsh chemicals and I feel like I just had a facial every time. I can't wait to use it tonight ♥ Go to www.pureleef.com to see their new product line!
data/raw/instagram_data/img/insta3827.jpg,Mary Jo K available on KylieCosmetics.com
data/raw/instagram_data/img/insta5735.jpg,love my new little piercing
data/raw/instagram_data/img/insta9987.jpg,The real troop Beverly Hills
data/raw/instagram_data/img/insta7797.jpg,Big thanks to my beautiful backpack for making its way home to me! I love and missed you dearly. I'm ready for you!
data/raw/instagram_data/img/insta11808.jpg,Parisian nights with
data/raw/instagram_data/img/insta5686.jpg,mornin
data/raw/instagram_data/img/insta3118.jpg,it's an LA ting
data/raw/instagram_data/img/insta10966.jpg,Boo 👻🎃
data/raw/instagram_data/img/insta1412.jpg,Tonight my life begins
data/raw/instagram_data/img/insta321.jpg,"London, Ontario 💜"
data/raw/instagram_data/img/insta5681.jpg,Yaaas
data/raw/instagram_data/img/insta11013.jpg,FBF Londontown jumpsuit
data/raw/instagram_data/img/insta16294.jpg,To all my Brazilian fans you are incredible!!!!
data/raw/instagram_data/img/insta12093.jpg,Twinkle twinkle little star ✨
data/raw/instagram_data/img/insta7508.jpg,Lil Kenya sippin her frozen lemonade and coloring! You're doing great ken!
data/raw/instagram_data/img/insta11974.jpg,❤
data/raw/instagram_data/img/insta10175.jpg,"I'm like ""hey, what's up, hello"""
data/raw/instagram_data/img/insta12370.jpg,We're catching up on emails together!
data/raw/instagram_data/img/insta11694.jpg,He said put your diamond in the sky 💎
data/raw/instagram_data/img/insta8275.jpg,Miss you dad. Can’t believe today would be 16 years since you went to heaven. ✨
data/raw/instagram_data/img/insta15863.jpg,Good night with friends
data/raw/instagram_data/img/insta16822.jpg,ImAgine
data/raw/instagram_data/img/insta12672.jpg,Oldie but goodie
data/raw/instagram_data/img/insta3385.jpg,PARADISE
data/raw/instagram_data/img/insta6514.jpg,Sister Love
data/raw/instagram_data/img/insta15876.jpg,Happy bday scoot
data/raw/instagram_data/img/insta19320.jpg,bye bye boatie friend! 😴
data/raw/instagram_data/img/insta9310.jpg,Total eclipse of the heart
data/raw/instagram_data/img/insta20442.jpg,Temple Run ohhh ya! 🏃
data/raw/instagram_data/img/insta5768.jpg,love
data/raw/instagram_data/img/insta1411.jpg,what a fucking night. congrats to the champ blessed to share the ring with you & punch each other in the face for entertainment... let’s do it again sometime 😜
data/raw/instagram_data/img/insta20032.jpg,🐬!
data/raw/instagram_data/img/insta11886.jpg,Fam bam
data/raw/instagram_data/img/insta5605.jpg,flannel life is the life for me
data/raw/instagram_data/img/insta4585.jpg,I am obsessed with ELLEN!!!!!! Airs in 5 minutes!!!!!!
data/raw/instagram_data/img/insta4449.jpg,copped em
data/raw/instagram_data/img/insta1998.jpg,AFTERMATH of Supermarket Swimmer 🏊 ... Go check it out on Vine!
data/raw/instagram_data/img/insta4160.jpg,NEW COLOR ALERT
data/raw/instagram_data/img/insta6852.jpg,Morning 😃
data/raw/instagram_data/img/insta8446.jpg,KIMYE 4 EVA
data/raw/instagram_data/img/insta1815.jpg,Mustache I mustache you to leave soon ... thanks for DA t-shirt hook-up!)
data/raw/instagram_data/img/insta9062.jpg,I want...
data/raw/instagram_data/img/insta846.jpg,"My nana just sent me my first ever news clipping. I was convinced I could help her through pre K. Cause you know, it's brutal. Naps and stuff."
data/raw/instagram_data/img/insta11495.jpg,✨
data/raw/instagram_data/img/insta20128.jpg,🍧
